,bytes,packets,protocol,sourceIP,Destination IP,timestamp
331,29246.5,20,103,156.255.220.153,124.103.27.6,23/06/2020 11:16:23.586
332,20827.4,14,77,86.208.209.198,191.128.220.22,23/06/2020 11:16:30.617
333,22822.7,16,46,249.235.45.130,162.5.231.172,23/06/2020 11:16:32.370
334,12696.3,9,0,191.128.220.22,230.234.44.52,23/06/2020 11:16:37.471
335,2219.0,2,0,225.169.29.28,74.62.102.14,23/06/2020 11:16:41.957
336,15887.8,11,58,61.21.240.187,83.6.65.33,23/06/2020 11:16:47.273
337,4400.4,3,18,186.131.182.81,18.61.83.207,23/06/2020 11:16:56.199
338,21725.2,15,81,94.70.161.139,162.5.231.172,23/06/2020 11:16:58.892
339,4730.8,4,45,127.15.162.97,61.21.240.187,23/06/2020 11:16:59.148
340,19733.6,14,72,79.8.150.240,76.216.63.223,23/06/2020 11:17:02.604
341,12778.5,9,43,53.210.106.172,92.237.81.13,23/06/2020 11:17:09.951
342,26267.0,18,85,156.255.220.153,161.34.126.141,23/06/2020 11:17:17.954
343,9374.0,7,134,124.103.27.6,140.177.30.220,23/06/2020 11:17:18.985
344,13398.1,9,137,53.210.106.172,23.158.254.254,23/06/2020 11:17:19.159
345,10763.1,8,58,61.223.103.109,17.30.10.63,23/06/2020 11:17:20.314
346,22943.1,16,110,68.162.88.105,183.179.206.54,23/06/2020 11:17:22.144
347,12141.4,9,5,86.208.209.198,138.201.175.201,23/06/2020 11:17:23.064
348,13268.9,9,41,162.47.42.5,83.6.65.33,23/06/2020 11:17:23.342
349,27345.8,19,122,61.218.104.79,175.211.32.50,23/06/2020 11:17:27.147
350,25819.9,18,46,161.34.126.141,183.179.206.54,23/06/2020 11:17:28.165
351,21509.2,15,56,133.6.97.181,215.171.129.185,23/06/2020 11:17:33.002
352,20026.9,14,101,228.51.158.175,191.128.220.22,23/06/2020 11:17:33.694
353,4640.4,4,49,35.214.166.134,67.235.112.122,23/06/2020 11:17:35.093
354,29709.9,20,134,94.70.161.139,45.122.229.55,23/06/2020 11:17:35.749
355,11566.7,8,44,249.235.45.130,96.214.68.75,23/06/2020 11:17:36.119
356,15962.7,11,0,119.251.127.31,140.177.30.220,23/06/2020 11:17:41.923
357,18082.7,13,51,61.147.76.157,131.74.182.251,23/06/2020 11:17:44.236
358,8171.8,6,81,181.186.159.214,0.52.80.132,23/06/2020 11:17:47.242
359,24137.4,17,3,22.30.66.91,156.255.220.153,23/06/2020 11:17:53.076
360,26391.7,18,120,183.179.206.54,67.235.112.122,23/06/2020 11:18:02.537
361,8891.2,6,55,134.28.37.182,181.186.159.214,23/06/2020 11:18:09.456
362,25714.5,18,26,232.247.19.142,146.201.140.212,23/06/2020 11:18:15.354
363,10060.7,7,66,57.40.207.108,135.212.155.161,23/06/2020 11:18:15.754
364,5177.7,4,112,183.179.206.54,67.235.112.122,23/06/2020 11:18:17.126
365,11600.9,8,57,62.188.156.237,243.116.233.38,23/06/2020 11:18:19.785
366,8276.5,6,112,61.218.104.79,169.32.8.214,23/06/2020 11:18:24.771
367,1925.2,2,143,26.90.225.225,41.86.213.91,23/06/2020 11:18:26.558
368,12903.0,9,18,169.32.8.214,215.171.129.185,23/06/2020 11:18:30.046
369,24212.3,17,116,112.175.86.198,214.215.93.187,23/06/2020 11:18:33.292
370,22106.2,15,23,133.6.97.181,138.201.175.201,23/06/2020 11:18:34.934
371,20485.2,14,4,41.86.213.91,86.230.21.130,23/06/2020 11:18:35.805
372,22817.2,16,86,50.90.73.233,14.10.100.243,23/06/2020 11:18:37.237
373,17378.4,12,60,86.204.47.43,35.214.166.134,23/06/2020 11:18:47.800
374,26126.6,18,84,22.30.66.91,76.216.63.223,23/06/2020 11:18:50.102
375,27817.1,19,94,18.61.83.207,243.116.233.38,23/06/2020 11:18:51.132
376,18806.9,13,63,119.251.127.31,184.60.164.241,23/06/2020 11:18:53.107
377,7695.1,6,4,253.33.218.82,197.68.7.118,23/06/2020 11:18:55.958
378,5902.9,4,30,0.52.80.132,68.162.88.105,23/06/2020 11:18:57.794
379,21861.4,15,21,151.146.33.47,191.128.220.22,23/06/2020 11:18:58.753
380,5453.6,4,89,48.161.226.29,94.70.161.139,23/06/2020 11:19:04.852
381,16430.5,11,65,181.186.159.214,23.158.254.254,23/06/2020 11:19:06.201
382,11099.3,8,99,99.164.233.210,22.30.66.91,23/06/2020 11:19:15.973
383,1813.2,2,56,151.146.33.47,67.235.112.122,23/06/2020 11:19:20.031
384,5497.3,4,4,17.30.10.63,156.255.220.153,23/06/2020 11:19:21.456
385,23159.2,16,32,225.169.29.28,16.94.184.236,23/06/2020 11:19:23.396
386,3783.9,3,11,169.32.8.214,92.0.195.106,23/06/2020 11:19:25.439
387,22034.0,15,61,140.153.231.187,215.171.129.185,23/06/2020 11:19:29.233
388,21196.6,15,118,24.121.97.135,94.70.161.139,23/06/2020 11:19:30.198
389,17955.8,12,25,249.235.45.130,117.200.229.211,23/06/2020 11:19:30.953
390,27160.7,19,96,207.154.241.18,232.247.19.142,23/06/2020 11:19:31.422
391,23326.6,16,48,249.235.45.130,197.68.7.118,23/06/2020 11:19:31.596
392,18763.7,13,93,232.247.19.142,162.5.231.172,23/06/2020 11:19:35.568
393,29541.9,20,102,175.211.32.50,16.94.184.236,23/06/2020 11:19:39.097
394,26761.6,18,83,133.172.176.33,61.147.76.157,23/06/2020 11:19:39.929
395,12994.0,9,33,6.231.251.83,68.162.88.105,23/06/2020 11:19:41.110
396,21683.3,15,56,26.90.225.225,186.131.182.81,23/06/2020 11:19:49.625
397,26173.6,18,90,53.210.106.172,86.230.21.130,23/06/2020 11:19:51.270
398,8606.5,6,15,92.143.53.124,62.188.156.237,23/06/2020 11:19:53.033
399,6905.0,5,6,70.159.11.91,112.86.153.42,23/06/2020 11:19:53.235
400,4325.0,3,80,115.241.183.104,14.10.100.243,23/06/2020 11:20:01.640
401,27438.3,19,44,94.70.161.139,83.6.65.33,23/06/2020 11:20:03.219
402,29185.6,20,89,222.175.114.98,92.237.81.13,23/06/2020 11:20:04.916
403,1696.8,2,108,123.251.76.200,67.235.112.122,23/06/2020 11:20:05.725
404,22599.3,16,24,5.131.18.115,16.94.184.236,23/06/2020 11:20:13.359
405,11430.8,8,54,96.214.68.75,14.10.100.243,23/06/2020 11:20:14.629
406,25810.2,18,80,246.35.22.222,166.186.61.60,23/06/2020 11:20:28.596
407,20758.9,14,22,86.208.209.198,112.175.86.198,23/06/2020 11:20:35.964
408,10312.1,7,113,112.175.86.198,175.211.32.50,23/06/2020 11:20:36.212
409,23590.9,16,110,61.223.103.109,14.10.100.243,23/06/2020 11:20:41.177
410,2064.3,2,136,0.216.106.112,166.186.61.60,23/06/2020 11:20:42.701
411,4319.8,3,132,92.237.81.13,191.128.220.22,23/06/2020 11:20:43.338
412,3584.8,3,15,86.204.47.43,45.122.229.55,23/06/2020 11:20:46.894
413,22814.6,16,6,133.246.120.133,162.47.42.5,23/06/2020 11:20:48.871
414,9764.6,7,74,161.34.126.141,53.210.106.172,23/06/2020 11:20:54.601
415,26539.1,18,136,246.35.22.222,76.216.63.223,23/06/2020 11:20:55.853
416,21721.2,15,69,131.74.182.251,92.237.81.13,23/06/2020 11:20:56.084
417,8029.7,6,119,140.153.231.187,26.90.225.225,23/06/2020 11:20:56.215
418,10348.2,7,73,105.136.171.198,70.159.11.91,23/06/2020 11:20:57.152
419,20374.6,14,79,6.234.229.133,124.103.27.6,23/06/2020 11:20:57.918
420,7667.0,6,52,92.237.81.13,48.161.226.29,23/06/2020 11:21:01.539
421,2843.7,2,81,14.10.100.243,92.0.195.106,23/06/2020 11:21:08.081
422,14349.7,10,24,26.90.225.225,119.251.127.31,23/06/2020 11:21:08.620
423,16829.4,12,24,22.30.66.91,175.211.32.50,23/06/2020 11:21:08.631
424,2644.1,2,21,83.6.65.33,94.70.161.139,23/06/2020 11:21:17.830
425,3357.5,3,24,20.87.162.15,135.212.155.161,23/06/2020 11:21:18.910
426,12463.3,9,58,117.75.31.227,197.68.7.118,23/06/2020 11:21:25.058
427,14158.1,10,18,68.162.88.105,212.108.45.63,23/06/2020 11:21:25.456
428,8809.0,6,49,156.255.220.153,26.90.225.225,23/06/2020 11:21:26.117
429,21242.4,15,11,99.164.233.210,206.193.219.233,23/06/2020 11:21:29.098
430,15071.0,11,12,212.108.45.63,22.30.66.91,23/06/2020 11:21:29.227
431,26007.4,18,2,244.224.23.233,134.151.169.33,23/06/2020 11:21:31.651
432,28976.2,20,75,119.251.127.31,190.173.80.95,23/06/2020 11:21:36.871
433,23120.0,16,40,212.108.45.63,18.61.83.207,23/06/2020 11:21:38.893
434,5560.2,4,12,161.34.126.141,124.103.27.6,23/06/2020 11:21:39.474
435,3945.0,3,10,206.193.219.233,0.216.106.112,23/06/2020 11:21:41.242
436,9192.0,7,136,133.246.120.133,70.159.11.91,23/06/2020 11:21:47.566
437,17129.7,12,79,6.231.251.83,253.33.218.82,23/06/2020 11:21:52.897
438,27836.3,19,136,57.40.207.108,119.251.127.31,23/06/2020 11:21:57.626
439,20727.3,14,101,212.108.45.63,230.234.44.52,23/06/2020 11:21:58.991
440,23752.4,16,5,86.208.209.198,79.8.150.240,23/06/2020 11:22:08.292
441,24250.1,17,72,228.51.158.175,214.215.93.187,23/06/2020 11:22:08.408
442,1746.7,2,136,14.10.100.243,35.214.166.134,23/06/2020 11:22:12.211
443,6738.1,5,135,184.60.164.241,225.169.29.28,23/06/2020 11:22:17.260
444,19592.9,14,136,18.61.83.207,215.171.129.185,23/06/2020 11:22:18.162
445,9327.7,7,27,92.237.81.13,222.175.114.98,23/06/2020 11:22:21.809
446,14746.1,10,70,86.204.47.43,222.175.114.98,23/06/2020 11:22:24.497
447,4749.0,4,73,26.90.225.225,96.214.68.75,23/06/2020 11:22:25.841
448,19786.8,14,61,117.200.229.211,184.60.164.241,23/06/2020 11:22:25.885
449,17473.6,12,132,68.162.88.105,67.235.112.122,23/06/2020 11:22:31.560
450,11208.2,8,100,92.143.53.124,186.131.182.81,23/06/2020 11:22:35.698
451,25602.5,18,113,105.136.171.198,50.90.73.233,23/06/2020 11:22:37.419
452,14156.3,10,134,6.231.251.83,112.175.86.198,23/06/2020 11:22:37.569
453,15025.2,11,103,35.214.166.134,123.251.76.200,23/06/2020 11:22:38.230
454,23610.1,16,63,104.192.155.115,22.30.66.91,23/06/2020 11:22:39.670
455,18016.4,13,52,117.75.31.227,53.210.106.172,23/06/2020 11:22:42.638
456,5454.8,4,34,222.175.114.98,197.68.7.118,23/06/2020 11:22:45.532
457,19645.7,14,67,112.175.86.198,83.6.65.33,23/06/2020 11:22:52.337
458,7971.7,6,6,86.204.47.43,162.47.42.5,23/06/2020 11:22:52.859
459,29129.1,20,108,105.136.171.198,50.90.73.233,23/06/2020 11:22:58.781
460,7060.8,5,27,133.246.120.133,190.173.80.95,23/06/2020 11:23:00.822
461,2553.2,2,4,210.250.132.36,61.223.103.109,23/06/2020 11:23:04.472
462,8137.8,6,71,112.86.153.42,226.175.87.1,23/06/2020 11:23:06.440
463,13423.3,9,134,212.108.45.63,67.235.112.122,23/06/2020 11:23:08.707
464,5435.4,4,125,112.86.153.42,249.235.45.130,23/06/2020 11:23:09.570
465,5851.7,4,143,214.215.93.187,228.51.158.175,23/06/2020 11:23:11.278
466,15977.7,11,18,86.204.47.43,6.231.251.83,23/06/2020 11:23:23.813
467,15016.1,11,17,45.122.229.55,18.61.83.207,23/06/2020 11:23:29.106
468,17821.6,12,92,140.177.30.220,86.204.47.43,23/06/2020 11:23:30.027
469,16670.8,12,110,214.215.93.187,191.128.220.22,23/06/2020 11:23:30.916
470,10142.7,7,132,190.173.80.95,131.74.182.251,23/06/2020 11:23:32.115
471,19680.7,14,49,68.162.88.105,70.159.11.91,23/06/2020 11:23:41.202
472,26267.8,18,1,6.231.251.83,80.47.65.68,23/06/2020 11:23:41.371
473,5925.3,4,130,92.143.53.124,86.208.209.198,23/06/2020 11:23:46.227
474,27581.5,19,81,127.15.162.97,162.47.42.5,23/06/2020 11:23:47.626
475,5242.8,4,133,18.61.83.207,162.47.42.5,23/06/2020 11:23:48.179
476,27411.0,19,58,104.192.155.115,76.216.63.223,23/06/2020 11:23:51.226
477,3589.2,3,82,151.146.33.47,226.175.87.1,23/06/2020 11:23:54.158
478,11366.2,8,32,61.218.104.79,206.193.219.233,23/06/2020 11:23:57.924
479,6278.8,5,44,134.28.37.182,188.92.32.31,23/06/2020 11:23:59.169
480,4089.5,3,65,70.159.11.91,26.90.225.225,23/06/2020 11:24:07.959
481,29164.7,20,86,45.122.229.55,135.212.155.161,23/06/2020 11:24:11.686
482,18215.5,13,69,212.108.45.63,127.15.162.97,23/06/2020 11:24:18.365
483,13664.3,10,32,162.47.42.5,190.173.80.95,23/06/2020 11:24:19.966
484,8331.1,6,34,133.172.176.33,79.8.150.240,23/06/2020 11:24:21.759
485,25202.1,17,19,18.61.83.207,45.122.229.55,23/06/2020 11:24:28.816
486,25634.0,18,126,140.177.30.220,212.108.45.63,23/06/2020 11:24:31.081
487,2482.7,2,22,62.188.156.237,162.47.42.5,23/06/2020 11:24:32.087
488,22577.8,16,51,249.235.45.130,151.146.33.47,23/06/2020 11:24:32.785
489,8729.1,6,59,243.116.233.38,17.30.10.63,23/06/2020 11:24:36.207
490,2066.9,2,46,140.177.30.220,83.6.65.33,23/06/2020 11:24:40.764
491,2872.4,2,125,183.179.206.54,92.143.53.124,23/06/2020 11:24:42.202
492,8712.2,6,65,162.5.231.172,18.61.83.207,23/06/2020 11:24:43.106
493,18427.0,13,27,230.234.44.52,212.108.45.63,23/06/2020 11:24:44.053
494,28007.3,19,114,45.122.229.55,161.34.126.141,23/06/2020 11:24:48.696
495,10783.6,8,72,112.86.153.42,23.158.254.254,23/06/2020 11:24:53.126
496,24100.4,17,109,138.201.175.201,197.68.7.118,23/06/2020 11:24:53.354
497,16114.5,11,14,76.216.63.223,99.164.233.210,23/06/2020 11:24:54.128
498,12519.1,9,138,186.131.182.81,175.140.77.98,23/06/2020 11:24:55.684
499,21119.7,15,39,175.211.32.50,188.92.32.31,23/06/2020 11:24:56.939
500,23933.5,16,13,86.208.209.198,61.218.104.79,23/06/2020 11:25:00.498
501,5463.7,4,43,92.237.81.13,133.6.97.181,23/06/2020 11:25:01.445
502,27182.3,19,65,246.35.22.222,253.33.218.82,23/06/2020 11:25:02.913
503,3061.6,3,55,249.235.45.130,117.75.31.227,23/06/2020 11:25:06.168
504,17047.4,12,138,191.128.220.22,119.251.127.31,23/06/2020 11:25:09.170
505,26594.1,18,130,166.186.61.60,151.146.33.47,23/06/2020 11:25:10.857
506,19937.0,14,118,0.216.106.112,117.200.229.211,23/06/2020 11:25:14.519
507,20474.0,14,141,146.201.140.212,68.162.88.105,23/06/2020 11:25:16.018
508,12057.9,9,109,50.90.73.233,80.47.65.68,23/06/2020 11:25:26.808
509,3831.8,3,23,6.234.229.133,94.70.161.139,23/06/2020 11:25:27.315
510,10899.8,8,22,175.140.77.98,115.241.183.104,23/06/2020 11:25:35.263
511,12902.5,9,73,86.208.209.198,86.230.21.130,23/06/2020 11:25:36.679
512,23060.8,16,54,246.35.22.222,190.173.80.95,23/06/2020 11:25:38.680
513,4667.7,4,26,68.162.88.105,22.30.66.91,23/06/2020 11:25:40.879
514,11309.1,8,22,156.255.220.153,127.15.162.97,23/06/2020 11:25:41.802
515,7679.4,6,5,104.192.155.115,166.186.61.60,23/06/2020 11:25:44.559
516,4454.5,3,78,210.250.132.36,186.131.182.81,23/06/2020 11:25:48.596
517,28785.6,20,70,86.230.21.130,186.131.182.81,23/06/2020 11:25:51.571
518,24071.6,17,87,197.68.7.118,228.51.158.175,23/06/2020 11:25:53.450
519,2415.5,2,113,0.52.80.132,244.224.23.233,23/06/2020 11:25:59.174
520,22683.8,16,76,140.177.30.220,86.204.47.43,23/06/2020 11:26:03.973
521,21770.4,15,106,175.211.32.50,112.86.153.42,23/06/2020 11:26:09.502
522,9885.6,7,96,35.214.166.134,23.158.254.254,23/06/2020 11:26:17.032
523,17120.2,12,21,249.235.45.130,74.62.102.14,23/06/2020 11:26:19.336
524,1629.4,2,103,86.208.209.198,140.177.30.220,23/06/2020 11:26:19.579
525,22949.8,16,138,162.47.42.5,48.161.226.29,23/06/2020 11:26:20.031
526,8687.1,6,53,26.90.225.225,92.0.195.106,23/06/2020 11:26:22.296
527,12733.6,9,138,94.70.161.139,83.6.65.33,23/06/2020 11:26:25.855
528,14580.7,10,93,17.30.10.63,212.108.45.63,23/06/2020 11:26:31.332
529,8326.4,6,110,225.169.29.28,70.159.11.91,23/06/2020 11:26:33.388
530,22541.2,16,77,162.47.42.5,104.192.155.115,23/06/2020 11:26:35.457
531,6414.3,5,142,140.153.231.187,162.5.231.172,23/06/2020 11:26:36.917
532,23281.0,16,42,191.128.220.22,117.75.31.227,23/06/2020 11:26:37.427
533,8581.1,6,69,232.247.19.142,140.177.30.220,23/06/2020 11:26:39.001
534,10920.0,8,38,18.61.83.207,14.10.100.243,23/06/2020 11:26:43.579
535,24637.0,17,107,53.210.106.172,6.231.251.83,23/06/2020 11:26:44.258
536,4583.9,4,82,169.32.8.214,232.247.19.142,23/06/2020 11:26:46.603
537,26388.8,18,24,16.94.184.236,133.246.120.133,23/06/2020 11:26:51.305
538,3707.6,3,118,50.90.73.233,92.0.195.106,23/06/2020 11:26:58.684
539,21665.3,15,108,117.75.31.227,133.6.97.181,23/06/2020 11:26:59.932
540,29933.6,20,70,83.6.65.33,206.193.219.233,23/06/2020 11:27:00.925
541,24865.9,17,33,105.136.171.198,162.5.231.172,23/06/2020 11:27:02.825
542,4745.9,4,49,115.241.183.104,230.234.44.52,23/06/2020 11:27:04.791
543,26226.4,18,82,61.147.76.157,161.34.126.141,23/06/2020 11:27:07.356
544,24348.9,17,7,184.60.164.241,24.121.97.135,23/06/2020 11:27:10.924
545,25053.2,17,94,79.8.150.240,222.175.114.98,23/06/2020 11:27:14.069
546,21540.0,15,5,214.215.93.187,23.158.254.254,23/06/2020 11:27:18.150
547,4139.4,3,132,104.192.155.115,99.164.233.210,23/06/2020 11:27:19.077
548,5906.4,4,108,112.86.153.42,244.224.23.233,23/06/2020 11:27:19.103
549,24645.9,17,121,222.175.114.98,94.70.161.139,23/06/2020 11:27:28.863
550,29667.5,20,78,41.86.213.91,146.201.140.212,23/06/2020 11:27:30.054
551,6596.1,5,70,94.70.161.139,188.92.32.31,23/06/2020 11:27:32.788
552,6644.9,5,26,166.186.61.60,207.154.241.18,23/06/2020 11:27:33.084
553,11415.3,8,54,133.246.120.133,92.237.81.13,23/06/2020 11:27:33.626
554,7822.2,6,117,230.234.44.52,127.15.162.97,23/06/2020 11:27:33.885
555,8367.1,6,13,135.212.155.161,246.35.22.222,23/06/2020 11:27:34.276
556,12766.8,9,66,50.90.73.233,133.6.97.181,23/06/2020 11:27:45.271
557,22125.6,15,66,61.147.76.157,14.10.100.243,23/06/2020 11:27:53.506
558,16221.9,11,47,45.122.229.55,146.201.140.212,23/06/2020 11:27:55.931
559,23203.7,16,118,140.153.231.187,197.68.7.118,23/06/2020 11:27:56.660
560,2692.8,2,46,61.21.240.187,156.255.220.153,23/06/2020 11:28:00.849
561,24753.0,17,100,83.6.65.33,22.30.66.91,23/06/2020 11:28:01.618
562,25998.4,18,87,67.235.112.122,61.223.103.109,23/06/2020 11:28:03.501
563,4910.7,4,102,246.35.22.222,244.224.23.233,23/06/2020 11:28:06.363
564,17757.1,12,26,156.255.220.153,124.103.27.6,23/06/2020 11:28:06.813
565,14335.2,10,32,92.143.53.124,0.52.80.132,23/06/2020 11:28:06.852
566,18935.7,13,121,133.6.97.181,212.108.45.63,23/06/2020 11:28:07.375
567,26933.1,18,73,183.179.206.54,96.214.68.75,23/06/2020 11:28:11.783
568,26093.7,18,99,0.52.80.132,18.61.83.207,23/06/2020 11:28:21.104
569,29580.3,20,75,99.164.233.210,184.60.164.241,23/06/2020 11:28:23.277
570,24958.5,17,0,61.218.104.79,50.90.73.233,23/06/2020 11:28:31.007
571,24127.0,17,7,18.61.83.207,22.30.66.91,23/06/2020 11:28:35.147
572,28308.8,19,21,22.30.66.91,162.5.231.172,23/06/2020 11:28:36.887
573,11049.3,8,66,112.86.153.42,99.164.233.210,23/06/2020 11:28:50.133
574,27378.3,19,32,156.255.220.153,133.172.176.33,23/06/2020 11:28:51.227
575,16973.4,12,85,162.5.231.172,92.0.195.106,23/06/2020 11:28:55.125
576,6859.3,5,79,80.47.65.68,50.90.73.233,23/06/2020 11:28:57.465
577,12955.9,9,72,83.6.65.33,61.147.76.157,23/06/2020 11:28:57.751
578,19297.6,13,135,135.212.155.161,83.6.65.33,23/06/2020 11:28:58.806
579,23739.9,16,126,133.172.176.33,20.87.162.15,23/06/2020 11:28:59.302
580,2031.8,2,77,18.61.83.207,62.188.156.237,23/06/2020 11:29:00.780
581,12571.3,9,34,112.86.153.42,6.231.251.83,23/06/2020 11:29:08.296
582,7771.3,6,14,162.47.42.5,210.250.132.36,23/06/2020 11:29:10.223
583,25772.3,18,80,80.47.65.68,20.87.162.15,23/06/2020 11:29:15.162
584,12454.8,9,35,186.131.182.81,206.193.219.233,23/06/2020 11:29:16.841
585,25315.9,17,101,104.192.155.115,244.224.23.233,23/06/2020 11:29:17.005
586,9629.7,7,124,253.33.218.82,232.247.19.142,23/06/2020 11:29:24.489
587,28137.9,19,112,79.8.150.240,0.52.80.132,23/06/2020 11:29:25.031
588,3576.0,3,10,146.201.140.212,225.169.29.28,23/06/2020 11:29:27.393
589,28623.0,20,43,50.90.73.233,115.241.183.104,23/06/2020 11:29:30.997
590,16921.6,12,25,86.230.21.130,61.147.76.157,23/06/2020 11:29:31.539
591,1970.9,2,117,207.154.241.18,117.200.229.211,23/06/2020 11:29:31.907
592,10525.9,8,27,112.175.86.198,57.40.207.108,23/06/2020 11:29:32.015
593,15844.3,11,16,92.143.53.124,112.175.86.198,23/06/2020 11:29:37.104
594,20678.4,14,132,104.192.155.115,86.204.47.43,23/06/2020 11:29:40.833
595,28558.6,20,16,24.121.97.135,134.28.37.182,23/06/2020 11:29:47.031
596,6289.4,5,76,197.68.7.118,67.235.112.122,23/06/2020 11:29:53.138
597,19243.6,13,110,96.214.68.75,207.154.241.18,23/06/2020 11:29:56.434
598,17991.0,12,74,222.175.114.98,184.60.164.241,23/06/2020 11:29:56.469
599,23968.4,16,16,212.18.213.174,184.60.164.241,23/06/2020 11:29:58.749
600,3087.1,3,113,175.140.77.98,99.164.233.210,23/06/2020 11:30:02.523
601,6203.5,5,55,243.116.233.38,68.162.88.105,23/06/2020 11:30:03.241
602,19574.5,14,141,230.234.44.52,140.153.231.187,23/06/2020 11:30:03.966
603,24176.3,17,99,92.143.53.124,80.47.65.68,23/06/2020 11:30:06.526
604,12830.2,9,72,92.237.81.13,76.216.63.223,23/06/2020 11:30:10.355
605,18164.2,13,54,68.162.88.105,214.215.93.187,23/06/2020 11:30:12.207
606,25773.8,18,68,191.128.220.22,26.90.225.225,23/06/2020 11:30:12.795
607,19942.6,14,68,161.34.126.141,61.218.104.79,23/06/2020 11:30:13.647
608,20068.9,14,134,162.5.231.172,184.60.164.241,23/06/2020 11:30:15.443
609,3560.8,3,15,20.87.162.15,151.146.33.47,23/06/2020 11:30:15.541
610,16505.4,12,1,156.255.220.153,76.216.63.223,23/06/2020 11:30:17.457
611,21439.0,15,17,206.193.219.233,186.131.182.81,23/06/2020 11:30:21.297
612,11387.0,8,142,169.32.8.214,134.151.169.33,23/06/2020 11:30:31.842
613,25540.0,18,121,6.231.251.83,232.247.19.142,23/06/2020 11:30:35.110
614,2060.3,2,80,14.10.100.243,70.159.11.91,23/06/2020 11:30:35.172
615,9502.2,7,11,184.60.164.241,133.172.176.33,23/06/2020 11:30:35.379
616,29352.8,20,138,222.175.114.98,112.175.86.198,23/06/2020 11:30:39.125
617,13629.5,10,76,92.143.53.124,74.62.102.14,23/06/2020 11:30:43.510
618,12979.7,9,83,140.177.30.220,86.230.21.130,23/06/2020 11:30:45.619
619,17935.9,12,114,24.121.97.135,104.192.155.115,23/06/2020 11:30:56.057
620,28552.9,20,69,112.175.86.198,86.208.209.198,23/06/2020 11:31:02.347
621,25502.9,18,96,22.30.66.91,156.255.220.153,23/06/2020 11:31:03.927
622,28014.8,19,10,50.90.73.233,228.51.158.175,23/06/2020 11:31:05.465
623,17370.4,12,15,133.172.176.33,119.251.127.31,23/06/2020 11:31:13.767
624,19763.2,14,81,20.87.162.15,61.223.103.109,23/06/2020 11:31:16.404
625,26010.7,18,18,184.60.164.241,151.146.33.47,23/06/2020 11:31:21.414
626,22837.2,16,71,76.216.63.223,181.186.159.214,23/06/2020 11:31:24.920
627,19474.7,13,96,244.224.23.233,117.75.31.227,23/06/2020 11:31:26.589
628,24979.9,17,37,35.214.166.134,232.247.19.142,23/06/2020 11:31:26.819
629,17531.5,12,52,184.60.164.241,16.94.184.236,23/06/2020 11:31:26.998
630,9887.9,7,139,212.18.213.174,105.136.171.198,23/06/2020 11:31:27.936
631,28984.8,20,7,79.8.150.240,140.177.30.220,23/06/2020 11:31:32.269
632,15867.6,11,36,197.68.7.118,186.131.182.81,23/06/2020 11:31:37.756
633,25119.7,17,47,83.6.65.33,117.200.229.211,23/06/2020 11:31:38.274
634,26328.0,18,135,146.201.140.212,184.60.164.241,23/06/2020 11:31:41.410
635,16881.3,12,81,20.87.162.15,79.8.150.240,23/06/2020 11:31:48.427
636,29025.1,20,132,181.186.159.214,140.177.30.220,23/06/2020 11:31:49.229
637,29517.0,20,93,22.30.66.91,105.136.171.198,23/06/2020 11:31:52.120
638,16629.3,12,88,45.122.229.55,23.158.254.254,23/06/2020 11:31:56.976
639,12503.6,9,107,215.171.129.185,134.28.37.182,23/06/2020 11:31:56.988
640,28160.9,19,85,212.108.45.63,249.235.45.130,23/06/2020 11:32:01.650
641,21963.2,15,102,206.193.219.233,74.62.102.14,23/06/2020 11:32:05.367
642,11510.0,8,40,41.86.213.91,74.62.102.14,23/06/2020 11:32:06.240
643,17125.2,12,121,156.255.220.153,62.188.156.237,23/06/2020 11:32:06.588
644,26850.5,18,127,151.146.33.47,162.5.231.172,23/06/2020 11:32:10.088
