,bytes,packets,protocol,source IP,source domain name,source port,destination IP,destination domain name,destination port,timestamp
217,10131.1,7,141,249.145.67.126,hsn.com,361,231.203.210.166,tardigrad.website,443,2020-06-23 11:09:04.715
218,16915.7,12,9,234.113.98.19,eugmbh.de,80,197.60.98.41,tv7.kz,443,2020-06-23 11:09:08.687
219,12687.0,9,40,137.148.101.202,iwnsvg.com,80,3.31.169.23,saftysign.ir,443,2020-06-23 11:09:09.386
220,10131.2,7,56,116.242.28.46,vanessavallely.com,35357,27.1.214.207,rinsetanksystems.net,443,2020-06-23 11:09:10.020
221,3244.2,3,102,8.241.191.172,couponpal.com,80,91.17.221.38,tubblog.co.uk,443,2020-06-23 11:09:11.026
222,24585.5,17,131,44.90.236.61,guestbookcentral.com,443,169.217.184.142,nhomkinhhoangphat.com,3565,2020-06-23 11:09:23.778
223,17004.1,12,103,196.162.11.225,jingbu.cn,1844,157.146.177.155,loveinq.com,443,2020-06-23 11:09:23.806
224,3118.7,3,141,138.25.44.180,521151.info,443,19.72.247.31,cyvdd.icu,80,2020-06-23 11:09:25.831
225,27785.5,19,2,161.253.96.252,maiqin.com,443,37.156.204.131,cybirg.com,443,2020-06-23 11:09:27.661
226,19403.6,13,133,61.62.217.31,supersentai.com,323,240.30.225.86,scienceabc.com,443,2020-06-23 11:09:31.125
227,16004.8,11,88,97.98.149.104,api.addthis.com,80,224.127.138.66,vonistipikor.com,80,2020-06-23 11:09:32.062
228,19130.6,13,118,205.50.200.106,noninewage.com,443,245.113.73.93,aptnnews.ca,80,2020-06-23 11:09:32.964
229,21090.4,15,13,219.180.137.91,freeliveporn.fun,80,103.209.58.228,webnotions.com,80,2020-06-23 11:09:35.859
230,2469.3,2,9,114.196.98.211,adulttagrugby.co.za,443,164.158.98.33,coin-hive.com,443,2020-06-23 11:09:37.233
231,9047.2,7,122,130.81.207.36,auchan.ua,80,63.222.208.213,theblockcrypto.com,80,2020-06-23 11:09:38.222
232,21983.1,15,100,154.216.43.146,remakelearning.org,443,227.38.217.184,cialisg8.com,443,2020-06-23 11:09:43.632
233,4606.8,4,85,21.37.37.55,diyhomeworld.com,443,182.225.160.254,446556.org,80,2020-06-23 11:09:44.269
234,2447.8,2,48,184.57.0.131,jagfn.com,80,234.113.98.19,eugmbh.de,80,2020-06-23 11:09:45.070
235,11432.1,8,76,167.9.103.21,blogup.com,80,13.20.230.244,v8q3w80DGA.com,80,2020-06-23 11:09:48.754
236,19028.5,13,140,86.156.68.215,itbppublicschoolsaboli.com,443,32.249.138.83,imsproject.org,443,2020-06-23 11:09:50.920
237,1554.8,2,83,161.253.96.252,maiqin.com,80,99.130.248.7,pillcost.space,4427,2020-06-23 11:09:51.157
238,23672.3,16,96,113.51.66.212,educationtoronto.org,80,132.128.57.17,ismarttiger.com,443,2020-06-23 11:09:55.638
239,7930.6,6,16,61.62.217.31,supersentai.com,443,0.45.91.91,tbget.com,5319,2020-06-23 11:09:57.478
240,20549.7,14,91,54.133.151.123,gamestor.org,80,20.83.12.253,topsteelcommercial.com,80,2020-06-23 11:10:00.923
241,6814.6,5,101,180.73.52.79,beautyriot.com,443,157.146.177.155,loveinq.com,443,2020-06-23 11:10:01.288
242,22539.9,16,46,251.117.134.167,dcvkt.icu,443,54.152.214.180,inlandsbanan.se,443,2020-06-23 11:10:02.160
243,26920.7,18,133,243.236.103.245,rrk4mb72DGA.com,80,93.182.124.201,kissingersommer.de,80,2020-06-23 11:10:07.362
244,20157.0,14,75,158.252.188.224,041c4aoq1DGA.com,80,72.120.188.93,fwcdn.pl,1794,2020-06-23 11:10:09.494
245,7296.7,5,114,240.28.44.208,gmatpill.com,80,240.30.225.86,scienceabc.com,1,2020-06-23 11:10:11.314
246,3395.4,3,17,29.79.14.221,espacoacademico.com.br,7164,7.225.34.218,sdncentral.com,443,2020-06-23 11:10:13.404
247,18759.5,13,50,116.242.28.46,vanessavallely.com,443,54.72.210.100,unispim.com,80,2020-06-23 11:10:17.602
248,27275.1,19,104,137.148.101.202,iwnsvg.com,443,133.134.178.49,uniekbo.nl,443,2020-06-23 11:10:22.143
249,13839.9,10,46,157.208.129.123,yankeemagazine.com,443,239.36.33.63,515666e.com,80,2020-06-23 11:10:24.524
250,25100.1,17,73,236.187.223.73,nwipie.com,4838,158.148.100.193,zhongyutelecom.com,443,2020-06-23 11:10:24.682
251,12167.2,9,105,71.58.225.52,giipo.com,443,105.237.1.153,ziahs.com,80,2020-06-23 11:10:28.291
252,8008.3,6,4,123.35.166.98,51miaofang.com,80,47.230.88.127,short.pub,80,2020-06-23 11:10:29.425
253,28878.9,20,72,114.196.98.211,adulttagrugby.co.za,3473,235.91.228.128,produceforkids.com,19410,2020-06-23 11:10:29.448
254,14051.3,10,75,28.81.69.0,billigekreditesuche.top,80,63.222.208.213,theblockcrypto.com,443,2020-06-23 11:10:32.656
255,18358.3,13,54,148.131.23.219,goochandhousego.com,80,238.39.72.109,hbindustry.cn,80,2020-06-23 11:10:35.484
256,9708.3,7,89,116.22.6.41,coppercoin.co.in,443,76.198.31.198,etbtravelnews.global,443,2020-06-23 11:10:40.342
257,25933.5,18,26,78.4.107.16,zorzettoivan.it,443,50.87.144.41,aladnet.com,80,2020-06-23 11:10:40.709
258,26672.1,18,36,195.100.78.132,fasts.de,80,24.63.62.185,modavracha.com,80,2020-06-23 11:10:43.980
259,29056.0,20,27,255.184.21.184,hillspet.de,443,63.222.208.213,theblockcrypto.com,443,2020-06-23 11:10:46.252
260,28752.1,20,101,201.81.106.38,realaudio.com,443,146.2.164.109,finto.fi,443,2020-06-23 11:10:50.612
261,14604.9,10,3,99.119.133.210,iknowthat.com,443,185.156.54.161,trachtenshop.de,443,2020-06-23 11:10:50.887
262,27366.3,19,141,196.162.11.225,jingbu.cn,8806,85.124.153.92,concordmedical.com,80,2020-06-23 11:10:53.380
263,22875.1,16,9,10.50.36.156,www-665661.com,443,195.100.78.132,fasts.de,443,2020-06-23 11:10:55.673
264,22156.7,15,79,180.73.52.79,beautyriot.com,80,107.34.85.240,braztoa.com.br,2914,2020-06-23 11:11:01.591
265,26163.8,18,52,106.230.227.99,jwv.org,3344,236.187.223.73,nwipie.com,443,2020-06-23 11:11:04.663
266,7530.0,6,139,20.83.12.253,topsteelcommercial.com,443,199.155.58.82,mysteriesofcanada.com,80,2020-06-23 11:11:08.932
267,7804.1,6,75,204.141.175.79,134533.live,80,99.119.133.210,iknowthat.com,80,2020-06-23 11:11:09.974
268,21175.8,15,27,116.93.125.11,creditorhighway.net,4557,148.131.23.219,goochandhousego.com,80,2020-06-23 11:11:13.723
269,13158.5,9,47,19.72.247.31,cyvdd.icu,443,194.216.190.141,captharry.com,80,2020-06-23 11:11:14.896
270,25065.3,17,89,177.147.181.187,sting.co,80,29.79.14.221,espacoacademico.com.br,80,2020-06-23 11:11:17.930
271,22675.9,16,58,148.131.23.219,goochandhousego.com,80,100.205.24.123,uggolx.nu,80,2020-06-23 11:11:18.559
272,26689.0,18,84,116.93.125.11,creditorhighway.net,443,178.129.43.219,ecomexi.com.mx,443,2020-06-23 11:11:20.574
273,26054.3,18,79,25.17.222.25,dtrm.de,4309,242.30.104.243,demographix.com,443,2020-06-23 11:11:22.762
274,14302.0,10,28,123.135.198.60,2000888.com,80,26.243.181.172,americanagriculturist.com,80,2020-06-23 11:11:24.419
275,9140.5,7,106,204.78.122.122,goole.com,80,84.40.94.69,wako.co.jp,443,2020-06-23 11:11:27.502
276,24185.7,17,64,105.11.125.128,elebda3.com,443,57.209.44.38,intertrustgroup.com,1259,2020-06-23 11:11:29.008
277,16292.8,11,30,207.22.103.101,lamachinedumoulinrouge.com,80,208.153.91.141,fastventure.co,80,2020-06-23 11:11:30.917
278,28760.4,20,72,78.4.107.16,zorzettoivan.it,80,232.127.30.91,sheu.org.uk,80,2020-06-23 11:11:34.728
279,22788.2,16,142,159.161.11.31,cashadvanceccet.com,443,167.9.103.21,blogup.com,1629,2020-06-23 11:11:35.698
280,8698.9,6,128,96.169.88.76,yweb.sk,80,185.104.138.123,austhrutime.com,80,2020-06-23 11:11:36.087
281,26050.9,18,19,137.148.101.202,iwnsvg.com,443,55.214.25.168,horizonswales.org,80,2020-06-23 11:11:37.826
282,5020.5,4,49,54.152.214.180,inlandsbanan.se,443,130.81.207.36,auchan.ua,443,2020-06-23 11:11:39.784
283,22906.7,16,82,158.148.100.193,zhongyutelecom.com,80,196.162.11.225,jingbu.cn,1281,2020-06-23 11:11:46.632
284,4236.2,3,44,55.214.25.168,horizonswales.org,80,169.217.184.142,nhomkinhhoangphat.com,443,2020-06-23 11:11:49.113
285,24229.4,17,72,179.116.114.203,ausflug-heute.de,443,133.134.178.49,uniekbo.nl,443,2020-06-23 11:11:50.695
286,21285.6,15,103,18.12.24.123,tbevents.nl,80,251.117.134.167,dcvkt.icu,80,2020-06-23 11:11:52.761
287,9015.1,7,66,57.209.44.38,intertrustgroup.com,80,165.110.63.147,cocoleni.com,443,2020-06-23 11:11:56.085
288,9986.3,7,113,103.209.58.228,webnotions.com,443,121.187.74.8,potus.com,443,2020-06-23 11:12:10.429
289,18343.8,13,0,243.236.103.245,rrk4mb72DGA.com,80,221.255.122.185,afibscore.com,443,2020-06-23 11:12:11.783
290,19651.1,14,18,197.60.98.41,tv7.kz,443,240.28.44.208,gmatpill.com,80,2020-06-23 11:12:12.743
291,10200.1,7,76,54.133.151.123,gamestor.org,80,157.4.236.166,premierdevelopment.ru,80,2020-06-23 11:12:14.491
292,19232.9,13,19,146.195.69.249,fkt63.ru,443,158.0.21.72,locanto.ca,443,2020-06-23 11:12:15.939
293,2633.9,2,5,215.127.250.98,fbwbnx.com.cn,645,121.187.74.8,potus.com,80,2020-06-23 11:12:25.109
294,25893.9,18,95,225.114.216.213,truefoodnow.org,2625,86.156.68.215,itbppublicschoolsaboli.com,443,2020-06-23 11:12:25.915
295,24982.3,17,123,17.101.93.156,488088g.com,443,92.233.209.10,saros-center.ru,443,2020-06-23 11:12:26.468
296,13546.4,10,12,116.242.28.46,vanessavallely.com,80,230.167.169.2,mcmastercarr.com,5421,2020-06-23 11:12:29.417
297,1865.0,2,30,194.216.190.141,captharry.com,80,61.149.48.230,cntronics.com,20057,2020-06-23 11:12:32.271
298,9781.9,7,81,156.246.26.95,tanp.jp,80,113.51.66.212,educationtoronto.org,443,2020-06-23 11:12:32.862
299,14660.2,10,32,49.196.11.53,meqxso.icu,443,163.114.13.58,www-844440.com,3243,2020-06-23 11:12:33.376
300,27708.0,19,93,198.122.147.126,mro.co.jp,443,157.183.126.119,thehealthynfit.com,80,2020-06-23 11:12:35.200
301,16293.6,11,13,17.101.93.156,488088g.com,443,7.85.161.213,zwogo.icu,9450,2020-06-23 11:12:35.303
302,12011.2,9,80,44.90.236.61,guestbookcentral.com,80,146.2.164.109,finto.fi,443,2020-06-23 11:12:39.043
303,25245.7,17,59,188.5.161.198,tjaf.com.cn,80,161.253.96.252,maiqin.com,3375,2020-06-23 11:12:40.547
304,10809.4,8,104,118.253.152.82,justamir.com,443,56.183.89.166,wholesalejerseysnflforcheapest.com,80,2020-06-23 11:12:42.498
305,19567.2,14,42,0.142.211.86,cqzmmm.com,443,155.193.63.242,adrc.com,80,2020-06-23 11:12:42.957
306,20059.6,14,64,49.142.65.91,22v.cn,80,207.248.65.88,xiaoying.tv,443,2020-06-23 11:12:43.727
307,15621.6,11,61,63.222.208.213,theblockcrypto.com,443,205.50.200.106,noninewage.com,80,2020-06-23 11:12:44.747
308,4875.8,4,3,37.82.77.20,wineriesofniagaraonthelake.com,80,193.58.73.163,sexandthewhitecity.com,80,2020-06-23 11:12:46.022
309,5569.3,4,81,76.81.110.179,vpsite.it,443,25.61.203.6,merrytomarry.ph,443,2020-06-23 11:12:46.254
310,7407.0,5,40,36.130.98.158,alantay.com,443,235.91.228.128,produceforkids.com,443,2020-06-23 11:12:56.864
311,7586.3,6,115,49.196.11.53,meqxso.icu,443,99.119.133.210,iknowthat.com,80,2020-06-23 11:12:57.482
312,12468.3,9,98,54.72.210.100,unispim.com,443,0.110.105.236,ckokickboxing.com,443,2020-06-23 11:13:00.210
313,6009.7,5,54,221.68.45.74,qeeq.com,443,179.116.114.203,ausflug-heute.de,443,2020-06-23 11:13:08.631
314,24688.2,17,85,46.43.37.48,jenspends.com,443,171.247.182.106,openmusictheory.com,80,2020-06-23 11:13:12.958
315,10579.5,8,26,238.200.17.199,hellocreativefamily.com,21845,245.113.73.93,aptnnews.ca,443,2020-06-23 11:13:13.081
316,3848.5,3,60,134.22.90.251,dienstgezondheidjeugd.nl,4094,201.81.106.38,realaudio.com,443,2020-06-23 11:13:13.513
317,20057.3,14,115,245.113.73.93,aptnnews.ca,443,137.148.101.202,iwnsvg.com,443,2020-06-23 11:13:14.225
318,8279.5,6,17,114.196.98.211,adulttagrugby.co.za,443,232.52.245.228,visitxm.com,80,2020-06-23 11:13:16.809
319,9466.8,7,123,116.93.125.11,creditorhighway.net,443,156.246.26.95,tanp.jp,80,2020-06-23 11:13:19.788
320,6800.3,5,19,145.195.220.213,dudescience.net,3610,47.179.131.22,vrindaindia.com,2635,2020-06-23 11:13:20.702
321,2259.0,2,53,242.30.104.243,demographix.com,80,71.58.225.52,giipo.com,80,2020-06-23 11:13:25.920
322,10742.0,8,126,71.56.147.195,yourboulder.com,2750,195.100.78.132,fasts.de,443,2020-06-23 11:13:30.615
323,14004.7,10,3,185.156.54.161,trachtenshop.de,24577,84.40.94.69,wako.co.jp,15555,2020-06-23 11:13:32.153
324,27647.3,19,101,78.4.107.16,zorzettoivan.it,4070,193.237.131.241,rivercruiseadvisor.com,443,2020-06-23 11:13:35.081
325,2601.4,2,141,17.101.93.156,488088g.com,2847,239.210.207.142,karenbachini.com,80,2020-06-23 11:13:37.573
326,2676.1,2,41,90.56.87.54,realviewdigital.com,443,76.239.161.120,haiku-os.org,80,2020-06-23 11:13:41.836
327,14316.4,10,77,99.119.133.210,iknowthat.com,2249,97.157.246.1,cartermuseum.org,80,2020-06-23 11:13:43.457
328,1771.4,2,62,244.11.195.71,urgeschmack.de,443,134.72.119.210,xvidoes.site,443,2020-06-23 11:13:44.000
329,16074.5,11,112,44.90.236.61,guestbookcentral.com,80,119.245.51.28,neslihanaltunsoy.com,443,2020-06-23 11:13:44.903
330,24202.1,17,103,132.128.57.17,ismarttiger.com,1027,175.176.130.14,wk-pharma.fr,6791,2020-06-23 11:13:45.396
331,21729.2,15,103,84.40.94.69,wako.co.jp,443,167.9.103.21,blogup.com,80,2020-06-23 11:13:46.647
332,16698.7,12,88,61.149.48.230,cntronics.com,3402,83.246.59.217,acne.se,443,2020-06-23 11:13:52.550
333,10739.6,8,91,205.50.200.106,noninewage.com,80,134.64.24.204,zakatkedah.com.my,80,2020-06-23 11:13:53.862
334,9864.7,7,53,67.36.109.169,blablacar.nl,80,171.247.182.106,openmusictheory.com,443,2020-06-23 11:13:56.430
335,10331.8,7,68,116.93.125.11,creditorhighway.net,443,18.12.24.123,tbevents.nl,80,2020-06-23 11:13:58.069
336,7715.6,6,38,251.117.134.167,dcvkt.icu,80,83.35.155.191,hopitaldufutur.org,80,2020-06-23 11:14:04.650
337,28427.7,19,89,121.187.74.8,potus.com,443,255.7.11.121,hxymh.icu,1411,2020-06-23 11:14:04.921
338,2059.3,2,131,54.133.151.123,gamestor.org,443,125.166.235.8,ziffdavisinternet.com,443,2020-06-23 11:14:06.194
339,20659.1,14,23,17.53.197.234,oz.au,443,96.169.88.76,yweb.sk,80,2020-06-23 11:14:11.850
340,28702.9,20,35,63.121.211.22,www-412418.com,443,116.93.125.11,creditorhighway.net,80,2020-06-23 11:14:12.108
341,19514.7,14,87,229.168.203.2,lecolonialsf.com,443,105.237.1.153,ziahs.com,80,2020-06-23 11:14:12.653
342,13013.6,9,25,15.245.202.134,gztymy.com,443,180.73.52.79,beautyriot.com,443,2020-06-23 11:14:14.914
343,28933.6,20,36,91.151.67.91,richfieldmn.gov,443,97.121.194.36,travelactive.nl,2931,2020-06-23 11:14:14.931
344,8200.9,6,76,136.86.58.8,3vj0eDGA.com,80,158.0.21.72,locanto.ca,443,2020-06-23 11:14:24.508
345,4868.7,4,14,56.44.159.226,lpgezut.cn,9888,56.101.2.173,benefind.de,1179,2020-06-23 11:14:25.067
346,18516.4,13,141,228.244.126.104,humanrightsnepal.org,80,5.240.158.41,kirstybroun.com,443,2020-06-23 11:14:27.564
347,25529.9,18,61,118.228.223.207,fishfans.com,534,225.114.216.213,truefoodnow.org,80,2020-06-23 11:14:29.325
348,28185.0,19,61,158.0.21.72,locanto.ca,443,57.173.215.83,prajasakti.com,80,2020-06-23 11:14:31.404
349,16645.9,12,39,218.251.214.210,maxxis.co.uk,80,18.12.24.123,tbevents.nl,443,2020-06-23 11:14:31.534
350,3096.4,3,25,130.91.71.147,np.edu,2463,126.52.134.101,hosting22.com,443,2020-06-23 11:14:32.358
351,24131.1,17,91,105.237.1.153,ziahs.com,443,29.79.14.221,espacoacademico.com.br,443,2020-06-23 11:14:32.728
352,26905.8,18,140,133.134.178.49,uniekbo.nl,443,182.147.34.8,chamospastry.com,80,2020-06-23 11:14:34.732
353,17967.3,12,36,50.87.144.41,aladnet.com,443,58.252.185.11,ibon.com.tw,443,2020-06-23 11:14:35.661
354,1817.2,2,65,200.218.173.47,space-blogs.com,3552,155.193.63.242,adrc.com,443,2020-06-23 11:14:40.739
355,24485.9,17,97,185.104.138.123,austhrutime.com,80,133.134.178.49,uniekbo.nl,443,2020-06-23 11:14:45.660
356,6986.0,5,67,66.165.198.83,k2mezzbgDGA.com,80,185.104.138.123,austhrutime.com,2267,2020-06-23 11:14:45.982
357,16856.1,12,122,123.202.110.30,jsltjl.cn,80,28.81.69.0,billigekreditesuche.top,35357,2020-06-23 11:14:48.150
358,29585.4,20,129,227.38.217.184,cialisg8.com,80,155.193.63.242,adrc.com,80,2020-06-23 11:14:53.756
359,25752.8,18,14,237.197.45.157,8kok10n103DGA.com,80,47.230.88.127,short.pub,80,2020-06-23 11:14:54.328
360,7132.7,5,18,182.170.28.25,nbty.gov.cn,80,47.179.131.22,vrindaindia.com,26261,2020-06-23 11:15:00.027
361,18889.9,13,128,231.203.210.166,tardigrad.website,443,227.76.125.52,bosshoss.com,80,2020-06-23 11:15:01.793
362,17513.8,12,76,228.244.126.104,humanrightsnepal.org,27504,116.153.31.19,astrium.com,443,2020-06-23 11:15:01.932
363,18081.9,13,72,23.248.178.38,infonews.com,80,62.130.26.99,imaging.org,80,2020-06-23 11:15:05.833
364,19052.3,13,69,61.204.51.253,fjynp.icu,80,58.14.191.194,under-armour-stock.us,80,2020-06-23 11:15:07.307
365,18979.2,13,130,118.253.152.82,justamir.com,80,157.146.177.155,loveinq.com,80,2020-06-23 11:15:10.402
366,13194.3,9,39,13.3.186.19,themovieblog.com,80,194.216.190.141,captharry.com,80,2020-06-23 11:15:11.177
367,26001.3,18,4,121.187.74.8,potus.com,443,7.225.34.218,sdncentral.com,443,2020-06-23 11:15:21.274
368,29024.6,20,58,97.121.194.36,travelactive.nl,443,11.73.151.46,douxhb.com,443,2020-06-23 11:15:27.408
369,29823.2,20,4,159.225.227.27,www-66335.com,443,0.110.105.236,ckokickboxing.com,443,2020-06-23 11:15:27.648
370,11957.3,8,51,158.0.21.72,locanto.ca,80,85.124.153.92,concordmedical.com,443,2020-06-23 11:15:28.676
371,29616.3,20,50,158.148.100.193,zhongyutelecom.com,80,139.5.237.69,dperezphoto.com,443,2020-06-23 11:15:30.076
372,9284.0,7,114,96.169.88.76,yweb.sk,443,99.130.248.7,pillcost.space,80,2020-06-23 11:15:33.991
373,7775.8,6,96,116.93.125.11,creditorhighway.net,80,88.68.73.235,replicajerseysnfl.com,80,2020-06-23 11:15:46.021
374,3142.9,3,71,49.142.65.91,22v.cn,443,91.17.221.38,tubblog.co.uk,443,2020-06-23 11:15:46.287
375,27990.3,19,142,5.52.80.70,dsjfaisalabad.gov.pk,443,105.237.1.153,ziahs.com,2674,2020-06-23 11:15:48.046
376,16179.4,11,112,72.120.188.93,fwcdn.pl,80,27.1.214.207,rinsetanksystems.net,443,2020-06-23 11:15:48.690
377,7726.3,6,90,182.170.28.25,nbty.gov.cn,80,116.93.125.11,creditorhighway.net,80,2020-06-23 11:15:49.211
378,6134.2,5,21,85.124.153.92,concordmedical.com,443,123.202.110.30,jsltjl.cn,443,2020-06-23 11:15:50.707
379,13436.5,9,143,88.68.73.235,replicajerseysnfl.com,443,120.248.204.33,moneyonlineinvestment.com,443,2020-06-23 11:15:50.811
380,12963.6,9,11,83.35.155.191,hopitaldufutur.org,3592,175.176.130.14,wk-pharma.fr,164,2020-06-23 11:15:51.487
381,14372.8,10,111,238.39.72.109,hbindustry.cn,80,7.225.34.218,sdncentral.com,443,2020-06-23 11:15:54.263
382,4062.8,3,125,105.49.16.103,tarimorman.gov.tr,80,71.56.147.195,yourboulder.com,443,2020-06-23 11:15:55.773
383,2280.8,2,96,218.134.155.101,rockfordfosgate.biz,443,29.79.14.221,espacoacademico.com.br,443,2020-06-23 11:15:57.684
384,12364.6,9,114,56.44.159.226,lpgezut.cn,443,5.42.23.220,voyance-telephone-gratuite.com,80,2020-06-23 11:16:00.926
385,11940.9,8,35,54.133.151.123,gamestor.org,1476,194.216.190.141,captharry.com,80,2020-06-23 11:16:02.166
386,8892.7,6,40,159.161.11.31,cashadvanceccet.com,443,171.247.182.106,openmusictheory.com,80,2020-06-23 11:16:03.698
387,22314.1,15,99,21.217.84.104,supermen-124.ru,80,218.46.43.72,palominorv.com,443,2020-06-23 11:16:04.372
388,9504.8,7,83,163.114.13.58,www-844440.com,443,243.248.84.230,keeneeng.com,5066,2020-06-23 11:16:04.897
389,10550.2,8,34,139.5.237.69,dperezphoto.com,443,38.222.51.4,e5421.com,80,2020-06-23 11:16:07.429
390,18421.4,13,82,211.179.156.146,pandora-charms.us,80,59.6.250.82,lifeofahomeschoolmom.com,80,2020-06-23 11:16:08.830
391,8497.0,6,68,113.125.127.172,ntrajx.cn,80,75.52.97.184,wotsit.org,80,2020-06-23 11:16:09.021
392,2413.8,2,80,56.221.7.126,earhq.icu,315,116.242.28.46,vanessavallely.com,534,2020-06-23 11:16:10.178
393,24367.9,17,64,123.135.198.60,2000888.com,443,251.28.50.174,mrdfood.com,443,2020-06-23 11:16:12.989
394,5165.7,4,21,124.113.72.81,arrowfeed.net,443,116.93.125.11,creditorhighway.net,2199,2020-06-23 11:16:14.965
395,18264.9,13,1,167.9.103.21,blogup.com,80,63.222.208.213,theblockcrypto.com,80,2020-06-23 11:16:18.242
396,21136.8,15,77,123.202.110.30,jsltjl.cn,443,193.58.73.163,sexandthewhitecity.com,443,2020-06-23 11:16:19.975
397,27089.7,19,73,243.236.103.245,rrk4mb72DGA.com,3373,236.187.223.73,nwipie.com,680,2020-06-23 11:16:25.477
398,20816.5,14,140,222.126.9.211,podzamcze-dobczyce.pl,443,113.40.198.28,10000ansplustard.org,443,2020-06-23 11:16:26.258
399,9955.6,7,10,148.131.23.219,goochandhousego.com,443,197.60.98.41,tv7.kz,443,2020-06-23 11:16:27.484
400,17401.0,12,143,185.225.190.1,qnamaker.ai,80,205.50.200.106,noninewage.com,80,2020-06-23 11:16:30.140
401,29179.5,20,55,29.79.14.221,espacoacademico.com.br,443,221.68.45.74,qeeq.com,80,2020-06-23 11:16:39.762
402,22329.4,15,13,99.119.133.210,iknowthat.com,443,3.31.169.23,saftysign.ir,443,2020-06-23 11:16:44.954
403,17862.6,12,40,25.17.222.25,dtrm.de,443,24.63.62.185,modavracha.com,8351,2020-06-23 11:16:53.540
404,25115.0,17,104,200.146.220.143,lincolnapartmentsllc.com,12005,99.130.248.7,pillcost.space,1394,2020-06-23 11:16:54.396
405,10815.9,8,15,205.50.200.106,noninewage.com,8052,229.171.57.54,q7y7zcnikDGA.com,211,2020-06-23 11:16:54.946
406,7737.9,6,75,59.6.250.82,lifeofahomeschoolmom.com,80,106.230.227.99,jwv.org,443,2020-06-23 11:16:55.769
407,3431.4,3,30,5.42.23.220,voyance-telephone-gratuite.com,80,89.101.69.98,immigrationforum.org,443,2020-06-23 11:16:58.383
408,20019.6,14,99,207.22.103.101,lamachinedumoulinrouge.com,443,182.254.100.164,beibei812nr.cn,443,2020-06-23 11:17:00.027
409,8278.5,6,21,103.209.58.228,webnotions.com,10003,219.180.137.91,freeliveporn.fun,443,2020-06-23 11:17:05.373
410,16676.6,12,108,44.90.236.61,guestbookcentral.com,80,91.17.221.38,tubblog.co.uk,443,2020-06-23 11:17:07.792
411,8221.8,6,124,5.45.145.100,gzg2b.gov.cn,443,91.159.125.254,propertihemat.com,443,2020-06-23 11:17:08.788
412,24781.8,17,89,134.22.90.251,dienstgezondheidjeugd.nl,80,21.217.84.104,supermen-124.ru,443,2020-06-23 11:17:09.349
413,16189.3,11,1,124.113.72.81,arrowfeed.net,443,193.237.131.241,rivercruiseadvisor.com,443,2020-06-23 11:17:14.025
414,15490.9,11,3,134.72.119.210,xvidoes.site,80,134.22.90.251,dienstgezondheidjeugd.nl,80,2020-06-23 11:17:14.306
415,21875.6,15,32,198.122.147.126,mro.co.jp,443,5.42.23.220,voyance-telephone-gratuite.com,80,2020-06-23 11:17:15.517
416,18472.7,13,143,176.16.1.25,pinardelajuliana.org,2824,3.31.169.23,saftysign.ir,443,2020-06-23 11:17:18.727
417,21103.8,15,77,66.165.198.83,k2mezzbgDGA.com,80,182.225.160.254,446556.org,1174,2020-06-23 11:17:20.631
